"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"TLR9"	0.77697216124557	5.33209610973217	76.1849996468445	2.58296363768755e-18	1.27631867198286e-16
"TP53AIP1"	-0.800947927951848	6.44558449162355	76.1350166062582	2.64917693504244e-18	1.30375824565294e-16
"RP11-567P17.1"	1.27409828907638	2.55781633064098	75.9612533099587	2.8928577790591e-18	1.41796502784804e-16
"NAALADL2-AS2"	0.856161738317441	5.00625679912797	75.8305240121673	3.09086017045705e-18	1.50895793521713e-16
"FDPSP5"	1.0134080033453	4.65259607695136	75.6073915411817	3.4606364401416e-18	1.68275170326407e-16
"WRNIP1"	0.874205972298954	5.54689854662027	75.3821318277985	3.87884383293012e-18	1.87862257860762e-16
"MAGEC2"	-0.977890086981081	4.1111001814735	75.2787172288639	4.08741897807717e-18	1.97181615128189e-16
"RP11-683L23.1"	1.00464870910258	4.94568661965665	75.2076773338797	4.2371630074365e-18	2.03600687030561e-16
"AC005779.2"	-0.84869928737341	8.2290730896447	75.0111006961127	4.68074898304229e-18	2.24033495443259e-16
"RP11-317B17.3"	-0.870486714829895	6.89639240605918	74.9674329955124	4.7854298475394e-18	2.2814910659851e-16
"RP11-442H21.2"	1.29942623824514	5.91585008598679	74.9221892064779	4.89635979519871e-18	2.32529460312841e-16
"GCH1"	-1.21604896166675	7.72428304099931	74.7918228859596	5.23059015491004e-18	2.47439352095647e-16
"UPF3AP2"	-1.08226562516271	7.24698668112074	74.6351423736052	5.66261928077661e-18	2.66842734833508e-16
"DNTTIP1"	-1.18812694003604	3.31016486071336	74.5308286103104	5.96986995715258e-18	2.8023947241172e-16
"RP11-307C12.11"	0.791874488150729	4.90363900462907	74.4642227316559	6.17472193679653e-18	2.88745138845217e-16
"ASS1P1"	0.757468812237595	7.79000096023321	74.4208496114548	6.31188512016099e-18	2.94032663708263e-16
"CTD-2377D24.2"	0.855980345005663	5.3168452101752	74.0947590115776	7.44557461773698e-18	3.45525620568365e-16
"DHCR7"	1.30849513187427	3.57586599809735	73.9866128134171	7.86486008352528e-18	3.63600823179644e-16
"RNA5SP67"	0.777877128143066	6.34841208942873	73.944570090656	8.03416522242546e-18	3.70026364300765e-16
"RP11-290L1.2"	-0.833705148513756	6.5430699012698	73.896152910302	8.23366199153528e-18	3.77788889498828e-16
"CLUHP4"	0.772631788241781	6.30648992560942	73.8576016471956	8.39604524957574e-18	3.83796750078921e-16
"SNORA67"	-0.870565664789145	6.48571107192058	73.6140037751388	9.49883843594628e-18	4.32587026532553e-16
"AC090660.1"	0.77190274995665	6.90442788817461	73.5207445280727	9.95840397836987e-18	4.51830187940536e-16
"CAAP1"	-1.14718072297575	5.75255632510825	73.3394801233183	1.09162417646659e-17	4.93454558287955e-16
"SFXN3"	-0.802711606166768	6.91513851152276	73.057317333951	1.2593882038619e-17	5.67189410632271e-16
"RPS3AP32"	-1.03288703787674	5.2803973821401	73.0499049360122	1.26412689174085e-17	5.67230467415334e-16
"KRT81"	1.33545328383429	2.39315352945427	72.9162816960668	1.35267649333766e-17	6.04740534841983e-16
"GAPDHP63"	0.973125781088688	4.5300312615686	72.8961644358731	1.36653489977085e-17	6.08706512835886e-16
"RP11-661C8.3"	-0.814709981577648	5.92306170962672	72.8302636948398	1.41293516869616e-17	6.27086317597697e-16
"LA16c-60G3.8"	-0.849144303395734	8.48600879333193	72.7691367194061	1.45738207249476e-17	6.44469137492701e-16
"CDC42EP3"	1.55747849048819	1.30810472461505	72.72099370482	1.4933704405988e-17	6.57999502798134e-16
"RP11-143M1.3"	-1.31565135691213	4.89333573663286	72.6113027587788	1.5787231159099e-17	6.9310487876548e-16
"STXBP4"	1.64506231500381	2.79739245290248	72.4065923575526	1.75127955421564e-17	7.66106342623722e-16
"RP11-460N11.3"	1.24840960587762	5.45577413524474	72.2377315057978	1.9077304470142e-17	8.31566075207441e-16
"ARHGEF2"	0.897500940131558	5.17313188241393	72.2168469222299	1.92802739238204e-17	8.37422573808639e-16
"SNORD115-14"	1.50654577910602	3.35262563201866	71.910283586011	2.25207226779533e-17	9.72944902725544e-16
"CTD-3064C13.1"	-0.744547797658643	6.31501260816953	71.9068550706058	2.25598859050659e-17	9.72944902725544e-16
"GS1-24F4.3"	0.897757524535713	6.42505161265836	71.8058019436558	2.37453034183257e-17	1.02046277542488e-15
"AC025165.1"	-1.67302127539502	0.856207291210196	71.7120911047637	2.49002063140622e-17	1.06634041425659e-15
"SNORD113-8"	-0.812791433203161	6.70738048861151	71.6856375984464	2.52362763979213e-17	1.07695368334486e-15
"TMEM105"	-1.17707829648212	5.75495383498844	71.6031454288204	2.63136874041115e-17	1.11901935458948e-15
"AP000354.4"	-0.776584353863195	5.7919083044199	71.1877277848804	3.24802114936362e-17	1.37646174055496e-15
"FAM86B1"	-0.897294882156278	5.3635616158102	71.0635585032636	3.45900329821694e-17	1.4608005278456e-15
"RP11-664H7.2"	-0.792513060029843	7.03702043765808	71.0089691234219	3.55604610401596e-17	1.49660492067292e-15
"PDC"	-1.30453768944025	2.54028844048062	70.8867618246727	3.78328036372788e-17	1.58676758897934e-15
"MAPK3"	0.742075053605646	5.72258838681459	70.8291823243924	3.89532366412911e-17	1.62816525070876e-15
"ARHGEF33"	-1.01726733236726	5.6476535806807	70.8007662818984	3.95183539101909e-17	1.64614849649788e-15
"NKAIN1P1"	-0.930362071455798	7.1978757739753	70.7448435431419	4.06545689377674e-17	1.68771773430425e-15
"LOH12CR1"	-0.732849576336025	8.01477988593019	70.6365469151391	4.29486514398971e-17	1.77690946042015e-15
"KB-1269D1.8"	0.755812634887985	6.24567800467567	70.3534908163281	4.95750478950299e-17	2.0441333093204e-15
"ITPA"	-1.2236340217274	5.40498019620768	70.3064172903006	5.07722610106709e-17	2.08644931190316e-15
"AC226150.3"	0.741857785789704	5.70800729148814	70.2566661146855	5.20690264453456e-17	2.13255861666256e-15
"ANKRD6"	1.34964979962068	2.66211024779164	69.9947506203037	5.94624888068125e-17	2.42722299627808e-15
"UQCRFS1"	1.12777229447404	3.51589738504585	69.8731521637796	6.32434162563806e-17	2.57295298469708e-15
"HNRNPA1P9"	0.996211389192915	7.93709291496584	69.8524901127582	6.39093692392697e-17	2.59140814473517e-15
"RP11-599B13.6"	-0.618434050143652	7.12544655582871	69.8031037846501	6.552968829857e-17	2.64831074729817e-15
"LINC00448"	-1.47708364625557	4.02374427155841	69.517366327416	7.57446572677474e-17	3.05103479192362e-15
"RP11-93L9.1"	0.688899348984047	6.91190566827084	69.3990631204151	8.04268605177712e-17	3.22897971256381e-15
"KDM4E"	1.40935707462396	1.85396661215729	69.1913569709241	8.93587850718678e-17	3.57581630099065e-15
"RP11-126F18.2"	0.860287694964236	5.58119595653931	69.0563865310808	9.56881700414018e-17	3.81658207632454e-15
"GALK1"	-1.08166568016151	5.58218219591816	69.0272167718681	9.71139551561057e-17	3.8608332986328e-15
"MIR3142"	0.868312446134018	5.27666036242441	68.7300644873959	1.12906470743161e-16	4.474102192923e-15
"AC114813.1"	1.02191018996175	4.94855005541516	68.6922408656939	1.15092867619054e-16	4.545982036539e-15
"RIPK3"	0.863932389816543	6.13758380181588	68.6385762243536	1.1826783080869e-16	4.65631895167763e-15
"SLC10A3"	-0.832071234095497	8.51090753564224	68.5826660185636	1.21668880421566e-16	4.77481892458269e-15
"AARS2"	-0.630612400376155	6.74789645592523	68.5222287631169	1.25455446353868e-16	4.89516072562798e-15
"AC018634.9"	-0.989915200926738	4.84537867660293	68.5209392484329	1.25537509801029e-16	4.89516072562798e-15
"RPL10"	-0.830852572319413	8.22290196923804	68.4706161571965	1.28782311266621e-16	5.00569461467867e-15
"RGS1"	0.923976360403879	5.81823126212977	68.4629975347495	1.29280815152429e-16	5.00911856804888e-15
"SEPT4"	-1.60574728829488	4.0286582621102	68.4359342249738	1.31067289130309e-16	5.06226665770705e-15
"Z69666.2"	1.74918351174855	2.01635401591558	68.2327979193252	1.45288979478378e-16	5.59385487234575e-15
"MIR876"	-1.26349922819405	2.96341789105792	68.2260536848956	1.4578674580405e-16	5.59536865578121e-15
"COQ3"	0.693122120332254	6.55624111561112	68.0123162594904	1.62477489746814e-16	6.21641931774251e-15
"AC009960.3"	-0.853923055825273	5.96247744463489	68.0035829092176	1.631987181881e-16	6.22450111089301e-15
"H3F3AP3"	-1.09302357749433	3.78409962863538	67.9923007083775	1.64135182319485e-16	6.24071620002902e-15
"FXYD4"	-0.744403575041885	10.5839967205738	67.9664094217436	1.66304628637916e-16	6.30356519417939e-15
"RALA"	-1.46079503201311	2.63279836119572	67.945564136686	1.68072094491792e-16	6.35083564480596e-15
"AC103563.6"	0.953069319209183	3.43742784144549	67.8650258581292	1.7507927589118e-16	6.59519309336993e-15
"AP3M2"	0.78320964418133	5.49195846259237	67.8214551690647	1.78991174180498e-16	6.72180701807068e-15
"AC012363.13"	0.866328581827614	4.87395426271104	67.7366427129921	1.86858407327432e-16	6.99572656880771e-15
"RP4-758J18.10"	0.712288107901078	6.37756590028691	67.6652853017703	1.93744897179261e-16	7.23136535190483e-15
"AC006024.4"	-0.862132655783534	4.59583075731813	67.6589321714706	1.94370192275805e-16	7.23258596562867e-15
"CTB-175P5.1"	-0.981947001990736	6.67836470777405	67.5030271532686	2.10363854663879e-16	7.79964422326747e-15
"KB-1410C5.4"	0.791768869307376	10.3842132094863	67.4981249733854	2.1088755376307e-16	7.79964422326747e-15
"RNU6-1262P"	0.917215460450915	3.95483440540824	67.4335354361079	2.17910686258455e-16	8.03504509300435e-15
"RP11-357C3.3"	-0.735995574372749	6.13246591488705	67.4108527970592	2.20432199038476e-16	8.07537434468693e-15
"RP11-685G9.4"	-1.25514816944378	2.60389453002838	67.4078186528486	2.2077169533151e-16	8.07537434468693e-15
"ZNF701"	-1.53406285812183	3.01715639691564	67.4058758748991	2.20989351177831e-16	8.07537434468693e-15
"RPS27AP2"	-0.853838523254355	4.95239090590433	67.3614539624997	2.26025079347417e-16	8.23473460726934e-15
"RP11-544M22.8"	-0.757939189214402	5.24522583949529	67.3188103227932	2.30967183859577e-16	8.36860373473132e-15
"TMUB2"	1.46676458555122	3.21540019876072	67.3179258176767	2.31070828234695e-16	8.36860373473132e-15
"AC022400.2"	-0.920572562930731	3.73154484519941	67.1698966692948	2.49088686485427e-16	8.99445981820897e-15
"RP11-56G10.2"	-1.1573598605371	2.66345795418027	67.0949643150795	2.58738465601972e-16	9.31534800198249e-15
"KB-1205A7.1"	0.93277202142977	4.64370916966518	67.0278969742702	2.6769213543997e-16	9.6093603324848e-15
"TSSK5P1"	-1.02714541290283	7.65140823671012	67.0213128720342	2.68587668591398e-16	9.61323312363054e-15
"IGHV3-42"	0.956384991783113	5.85581295474187	66.8561273805102	2.9206301875368e-16	1.04228922335926e-14
"ZNF552"	-0.753138781650929	5.99297717382213	66.8483014028331	2.93224780710326e-16	1.04338438733806e-14
"AC091705.2"	-1.14711014692298	3.96817112453771	66.7454669533855	3.0892699104921e-16	1.09606218771965e-14
"AL603650.1"	0.802453137809362	5.91161177634769	66.7064145450442	3.15108061761551e-16	1.11475185327529e-14
"MIR1185-2"	1.52778830394615	1.65723889689016	66.6137267069839	3.30278201174365e-16	1.16504203622345e-14
"FAM106B"	0.792301397063961	5.54555769276429	66.592974157154	3.33773640085907e-16	1.17069039161846e-14
"MIR3691"	-0.850742504779118	5.94526250632353	66.59283127649	3.33797833906778e-16	1.17069039161846e-14
"RP11-428I12.1"	0.883950849982505	5.08926935375687	66.5627756885276	3.38926311234691e-16	1.18527095375914e-14
"ZFP2"	1.00264471606769	3.56621501521265	66.4832208895789	3.52884675053498e-16	1.23055927400799e-14
"RP5-837M10.2"	0.708512967682789	6.76524511563301	66.1903715623975	4.09407601212286e-16	1.42359537686494e-14
"BZW1P1"	-1.00935339235971	8.22718454790229	65.7723405807364	5.06135832383375e-16	1.75493972563611e-14
"RP11-167H9.4"	-1.32258403519172	4.08128714810108	65.7195849042317	5.19866867785676e-16	1.79432593041737e-14
"RP11-72M17.1"	0.842560177461197	5.97359030859729	65.7174308084177	5.20435378425029e-16	1.79432593041737e-14
"RN7SL259P"	0.896767771094515	5.85523271899364	65.6627226079967	5.35084367565014e-16	1.83963512848761e-14
"GS1-44D20.1"	-0.888160116532071	7.66912779174318	65.6317512212618	5.43559580021063e-16	1.86352378487558e-14
"SLC9C2"	-1.05239379492244	5.24209541697981	65.5943725959362	5.53967151262711e-16	1.89388489668386e-14
"RNU6-913P"	-0.794035784788961	4.61778932128124	65.5606175877738	5.63536977648867e-16	1.92122033860459e-14
"LINC00854"	0.774304553808106	6.2332631952271	65.5099953402655	5.78199706132988e-16	1.96571794243819e-14
"CTC-268N12.2"	0.877753774093598	5.09396684475421	65.4440283108124	5.9788130634079e-16	2.02698370663593e-14
"CTB-66B24.1"	0.765747288812259	5.41198008484535	65.4359211514353	6.00345912678796e-16	2.02970134743621e-14
"RP3-441A12.1"	-0.865784510418542	6.52733189790489	65.3550591163273	6.25491459572534e-16	2.10887382985712e-14
"RP11-107C16.2"	-0.738094958217041	5.5557180526751	65.1732698688274	6.85936655908412e-16	2.30629666263421e-14
"RN7SL748P"	-0.982811629418939	4.3526878773526	64.8948969801855	7.9001400928254e-16	2.64893433606961e-14
"AC069286.1"	0.708334728457525	5.9690756788702	64.874267855961	7.98328086112285e-16	2.66947788794532e-14
"RP4-734C18.1"	1.03742122230964	4.27275686883615	64.7306626920639	8.58681807444884e-16	2.86344575406142e-14
"RNU6-540P"	0.714833334301774	5.8486112772804	64.597906056825	9.18529219507086e-16	3.05467278585395e-14
"CCDC41"	-1.11067241513149	2.21600050829029	64.5301264096419	9.50676005019609e-16	3.15298930469139e-14
"AC002994.1"	-1.50172386486633	1.8680660061967	64.5039254983359	9.63402192498389e-16	3.18653760418505e-14
"WDR91"	1.31989690702107	1.70345019340289	64.3354448519066	1.04940772200337e-15	3.46162736406789e-14
"LINC00111"	1.10859630689519	3.75414880000734	64.2669035851231	1.08655714719524e-15	3.57450942898056e-14
"C1orf56"	1.85565469661223	1.43884259280734	64.2558046969743	1.09269532447803e-15	3.5850393643157e-14
"RN7SL820P"	-0.775206861918341	7.54902226675856	64.2140591859259	1.11609469125187e-15	3.65199348705873e-14
"SEPT7"	-1.10767313119843	4.08700364748879	64.094095193203	1.18616518360049e-15	3.87089467001175e-14
"MTHFSD"	0.95253770228508	6.43814217026007	63.9978206636086	1.24556920149984e-15	4.05391256114815e-14
"OR2AT1P"	0.780373506280536	4.9548932709599	63.9512688676847	1.27535142608416e-15	4.13980429663756e-14
"NPY1R"	-0.832070382299742	9.34815958896843	63.8092196185399	1.37070591434613e-15	4.4375240542691e-14
"RP11-627H22.5"	1.43514900177211	2.41790569789833	63.7791848361304	1.39176372226746e-15	4.49377678049585e-14
"OR5AR1"	0.94655914961998	5.51914201196298	63.6261713577252	1.50417488378668e-15	4.843919381693e-14
"PRPS1P2"	1.15858319957309	3.73844234547725	63.5924049278686	1.53018000293347e-15	4.91469656205343e-14
"CTC-484P3.3"	-0.830365700521026	6.83391223043703	63.5547352572189	1.55972234154513e-15	4.99643338019903e-14
"RP11-31F19.1"	1.05019743862615	2.73752845231305	63.5045172140061	1.59999501142895e-15	5.11202594620166e-14
"MT1XP1"	0.790803456309516	6.04522628270723	63.179321087298	1.88719247931222e-15	6.01388621671167e-14
"FRMD8"	0.71267704012228	4.90734089544004	63.157383393634	1.90832834802602e-15	6.06540299157748e-14
"KCNN2"	-0.810249405081394	8.18923048897474	63.0920429275465	1.97269415624248e-15	6.25369666933494e-14
"CDY11P"	-0.909411529199488	4.01485501456517	63.06875376301	1.99615722622254e-15	6.30390025987615e-14
"BRPF3"	-0.99843773491042	4.69243565447053	63.062080669346	2.00293146514666e-15	6.30390025987615e-14
"RN7SL641P"	-0.868562015422355	6.70220858310776	63.0610049441769	2.00402564590901e-15	6.30390025987615e-14
"NCAPH"	0.972435421115549	3.37009986700768	63.0199721840346	2.04621187594702e-15	6.42005551309342e-14
"MIR518C"	1.24191266114194	1.84620734442835	62.9929303573519	2.0744984233199e-15	6.492116219646e-14
"RP11-357F12.1"	-0.969663294093334	5.53890031831158	62.9784246072405	2.08983273382504e-15	6.52337813716999e-14
"CD69"	-0.692186647201914	6.76425681201427	62.9156081515356	2.15755686121321e-15	6.71759731916001e-14
"KIAA0125P2"	0.85777337763579	6.64358383835381	62.8606143752648	2.2186473514292e-15	6.89022669826802e-14
"RP11-257K9.8"	-1.24617185637091	5.05417324330218	62.8375023645157	2.24483528814762e-15	6.95386159691415e-14
"PDE2A"	0.844351087899362	4.71865854269263	62.7868230845807	2.30334699834373e-15	7.11705066197093e-14
"GDPD4"	0.995321304234824	4.95173863678083	62.7460033354121	2.3515829745905e-15	7.24774500123159e-14
"LINC00672"	0.847986957798157	5.11877653662694	62.7300928458848	2.37065668758649e-15	7.28812717178669e-14
"FAXDC2"	0.868336103677522	4.69399125520726	62.7173446572608	2.38605102273225e-15	7.31702329960984e-14
"AC007677.2"	-0.782337911020456	7.1597473654251	62.6670307420122	2.44779117626634e-15	7.48754168078464e-14
"SPDYC"	0.847238738844219	6.01260915806005	62.6552120369061	2.46252420069093e-15	7.51377696735821e-14
"FAM90A4P"	-1.10271453525456	4.1340754323722	62.6273071072615	2.49766306402047e-15	7.60198945046629e-14
"RP11-478B9.1"	-0.758395792177367	7.81441967428998	62.560408452271	2.58396071689784e-15	7.84508471386522e-14
"SIAH2"	1.23485439045154	2.84693320781367	62.544322894851	2.60515173875788e-15	7.88979577457566e-14
"RNU6-1315P"	-0.964905154050175	8.92386581092715	62.4813998188406	2.6897299415266e-15	8.1197649122249e-14
"AP004289.2"	1.41164625964032	1.48892818654701	62.4779896096743	2.69439147025898e-15	8.1197649122249e-14
"RP11-393J16.4"	-0.697086148309631	5.86862855588898	62.434603713853	2.7544074382031e-15	8.28018295154404e-14
"RP3-512B11.3"	0.99268516477318	6.81377191359365	62.3201198255853	2.91927308375803e-15	8.75423292070438e-14
"RP11-361M10.4"	-0.849409237116052	5.30548497410315	62.3033294407296	2.94426894269464e-15	8.8075496190167e-14
"FEM1C"	-0.985507707269143	5.50011016537832	62.2153599369419	3.07877169544053e-15	9.18738595179747e-14
"EAF1"	0.774452883553061	5.83158365795962	62.1621742282421	3.16305529422648e-15	9.41587557708151e-14
"MED28P6"	0.715758064673895	5.56181496286536	61.7919633636067	3.81729146406325e-15	1.1335776719925e-13
"CRHR2"	0.829810676853606	5.24885545669437	61.7408498430306	3.91767838333576e-15	1.16056467642264e-13
"KCNH8"	0.686337797602664	6.89253076973284	61.7259083828466	3.94751923248923e-15	1.16657317754312e-13
"SPTLC1P1"	0.792568752360997	5.26643287276732	61.5366347852604	4.34581564865794e-15	1.28117584521425e-13
"MZT2A"	-0.730734548090311	6.39561162826832	61.2923048181647	4.9199953230926e-15	1.44695284140591e-13
"RP11-396M11.1"	1.22004050482231	1.63452120640915	61.1891229165509	5.18471802995187e-15	1.5211414316241e-13
"RP11-358M14.2"	0.789076999934104	4.8525782417314	61.1824853207723	5.20222726556731e-15	1.5226183159772e-13
"AL139099.1"	1.2136273553089	3.24671818827116	61.1728741504983	5.22768536074898e-15	1.52640908679285e-13
"RP11-352G18.2"	-0.889901182961744	5.77716394664021	61.1633908412067	5.25292694358673e-15	1.53011869561995e-13
"RNU6-52P"	-1.15753800374543	2.98025497770019	61.1495916743178	5.28987394523833e-15	1.53721217861033e-13
"ZNF101P1"	-1.00526003877163	4.49751590923818	61.1104579473166	5.39607404486784e-15	1.5641821249765e-13
"COL5A1-AS1"	0.881910742303534	5.81209730812742	61.1022816443816	5.41853067078361e-15	1.5641821249765e-13
"DYNLL1P1"	0.865666632247622	5.34862019153467	61.1013370724167	5.42113100258141e-15	1.5641821249765e-13
"RP11-157G21.2"	-0.675902921850621	6.22069252402093	61.0655385281044	5.52060732084481e-15	1.58912764978564e-13
