"identifier"	"translatedmRNA.apvEff"	"translatedmRNA.apvRvmPAdj"	"totalmRNA.apvEff"	"totalmRNA.apvRvmPAdj"	"translation.apvEff"	"translation.apvRvmPAdj"	"buffering.apvEff"	"buffering.apvRvmPAdj"	"singleRegMode"
"RP11-96A1.5"	"RP11-96A1.5"	0.311744938374816	0.0320893223671995	0.303484350546025	0.00800306758429618	0.750028725318119	0.124521898310887	0.411904228161821	0.0788784772864755	"abundance"
"RP11-96B2.1"	"RP11-96B2.1"	0.577644960775522	0.00382988277185148	0.486848936728282	0.00261179467436011	0.39169927887634	0.1709954724753	-0.935666831600585	0.037255450307249	"abundance"
"RP11-96B5.3"	"RP11-96B5.3"	-0.659885378152635	0.0946628121180989	-0.484114007233096	0.0309833463148527	-0.191817564270071	0.793969023637463	-0.346063005376289	0.236900454870476	"abundance"
"RP11-96C23.10"	"RP11-96C23.10"	-0.737802312560286	0.0555866106109955	-0.963146568427288	0.0123017523480017	-0.315767782171408	0.792477714533534	-0.776573447706198	0.139670602447169	"abundance"
"RP11-96D1.3"	"RP11-96D1.3"	0.112751605894545	0.199817922108503	0.0937933470242491	0.151856933665826	-0.00636567855932579	0.980771343324091	0.0206167300681708	0.857170732762214	"background"
"RP11-96D1.6"	"RP11-96D1.6"	-0.41988997003098	0.0775538784239338	-0.71261069177124	0.00560346977679673	-0.596028955370157	0.581261322551102	-0.753870042716281	0.0751244520065695	"abundance"
"RP11-96D24.1"	"RP11-96D24.1"	-0.222360365330477	0.0316470886829564	-0.272550776403499	0.0253061976457721	-0.1041301821762	0.633908192054559	0.108854247906759	0.406900144788566	"abundance"
"RP11-96F8.1"	"RP11-96F8.1"	-0.123084032678311	0.553461685934086	-0.219742107927019	0.171188083803889	-0.0709394120883351	0.889996853946279	-0.204753085280097	0.372075386498763	"background"
"RP11-96G10.1"	"RP11-96G10.1"	-0.0519436544273029	0.92561738954694	-0.245806065117828	0.146680399260938	0.667236915798675	0.314626633839278	-0.234318002307521	0.212941928604376	"background"
"RP11-96J15.1"	"RP11-96J15.1"	0.540888068377657	0.00429608307411411	0.42923842493445	0.00239970703143333	-0.0438098904185447	0.873129750365707	0.247562660227131	0.138734781369306	"abundance"
"RP11-96K19.4"	"RP11-96K19.4"	0.440669511061571	0.00967923450136276	0.284967915845379	0.0141295722011963	0.496258277914081	0.163522149552326	0.341265993874146	0.108178544009822	"abundance"
"RP11-96K19.5"	"RP11-96K19.5"	-0.328578931726591	0.0109673033782313	-0.201162788155293	0.0872104276926647	-0.311839207986914	0.246774770712285	-0.00769230330293391	0.972912166529896	"abundance"
"RP11-96L14.7"	"RP11-96L14.7"	0.297135678325452	0.574421188580118	0.15798521607686	0.860358797139487	0.292999117964683	0.739427636400683	0.135979305155285	0.916251453995736	"background"
"RP11-96L7.2"	"RP11-96L7.2"	-0.484073599652991	0.195906901825697	-0.983569682712926	0.0055671160558482	0.93385917577173	0.341609890611265	-0.817150950702912	0.0559701078346338	"buffering"
"RP11-972K6.1"	"RP11-972K6.1"	0.349914639634522	0.0684490261294058	0.285442909535997	0.0941584540578532	0.382033586867755	0.370068433499468	0.322984512333762	0.247312980663787	"abundance"
"RP11-973D8.4"	"RP11-973D8.4"	-1.00616083857312	0.0105735078177869	-1.11647322421323	0.00172774828768361	0.528831894584936	0.620347535302677	-0.951433670252268	0.045594142270615	"abundance"
"RP11-973H7.4"	"RP11-973H7.4"	0.35131162936354	0.00861287620631231	0.25958043891809	0.0164241126460512	0.459594522802491	0.147101097170744	0.753679179613691	0.0460097487980186	"abundance"
"RP11-973H7.5"	"RP11-973H7.5"	0.233377193753164	0.0238086204439428	0.151151895266576	0.0315603529819588	0.20988933979216	0.366330037814446	0.133083454794025	0.281524553986108	"abundance"
"RP11-97C18.1"	"RP11-97C18.1"	0.209922427229442	0.0296601041559977	0.148308940189853	0.0409718785975111	0.121845361019449	0.570470234041947	-0.076203741170807	0.508046768171935	"abundance"
"RP11-97E7.2"	"RP11-97E7.2"	-0.702983572381609	0.250004927483414	-0.12826065614083	0.588854924209582	-0.846498840206529	0.36573205587495	-0.25673283380488	0.460943776674538	"background"
"RP11-97N5.2"	"RP11-97N5.2"	-0.836816575766621	0.156488312110391	0.0454923937298024	0.806646865128179	-0.712413880299342	0.187784001649683	-0.208190400491366	0.265263093329199	"background"
"RP11-97O12.2"	"RP11-97O12.2"	-0.616102467503091	0.00434641907893835	-0.543422647525154	0.0025495270511478	-0.354782890098015	0.510618425423502	-0.325504512082293	0.417292734332939	"abundance"
"RP11-97O12.3"	"RP11-97O12.3"	-0.637924503224315	0.115181209933342	-0.308704330350093	0.599044488593027	-0.476546785984664	0.247312633923437	0.647409483887061	0.29003094659334	"background"
"RP11-981G7.1"	"RP11-981G7.1"	0.572302284747873	0.00445089271988696	0.448515361409379	0.00335763765668071	0.129187057565789	0.591398730045765	0.00373765160993944	0.980304844834356	"abundance"
"RP11-981G7.3"	"RP11-981G7.3"	-0.416411093677636	0.0109359845475154	-0.32141904663052	0.00404325978427515	-1.7270388665947	0.0329379368905963	-0.4231506907922	0.0569302482280245	"abundance"
"RP11-981G7.6"	"RP11-981G7.6"	-0.520793647612412	0.222274250949343	-0.751028320678982	0.00323123133014188	-3.29550560879712	0.0426275659679087	-0.856266558621125	0.0400414641185792	"background"
"RP11-982M15.5"	"RP11-982M15.5"	-0.178410507182369	0.0933461272433634	-0.121040210239308	0.0777967533404065	0.0383138761920145	0.868696424491783	-0.0381239591486122	0.73394638102658	"abundance"
"RP11-982M15.7"	"RP11-982M15.7"	-0.600656825411761	0.00561868472175787	-0.657498892797812	0.00202825932782913	0.363604903194018	0.22982547066703	-0.272352516128385	0.112727728433888	"abundance"
"RP11-983C2.1"	"RP11-983C2.1"	-0.028446564552782	0.74660768432369	0.0349419062883998	0.552759101369342	-0.0564315162248095	0.81063788655126	0.0434275246018192	0.714195034474768	"background"
"RP11-986E7.2"	"RP11-986E7.2"	-0.0606849176537061	0.606562722572812	-0.227093365604765	0.0505920311804968	-0.00768899491037134	0.984475313344816	-0.218276551410904	0.218787565477586	"background"
"RP11-986G18.1"	"RP11-986G18.1"	-0.519040017871989	0.0125234594141618	-0.396055980284205	0.00761723129978463	-0.704660936369005	0.156220485781611	-0.489721218788638	0.0788784772864755	"abundance"
"RP11-989E6.10"	"RP11-989E6.10"	0.354325938123581	0.199951678317395	1.2170867821894	0.0169344854562187	-0.391007056032912	0.368948401228599	0.857658573269101	0.0845736935846901	"background"
"RP11-989E6.11"	"RP11-989E6.11"	1.01502106933348	0.148892896217877	0.476882135975702	0.134940843401139	0.73457557079026	0.537756389018688	0.357960652629468	0.485689781371429	"abundance"
"RP11-989E6.8"	"RP11-989E6.8"	0.35341321561369	0.0545355465170833	0.346915003555837	0.0282316026502694	0.270246386912824	0.518770007026624	0.294594295596639	0.294511712759606	"abundance"
"RP11-989F5.3"	"RP11-989F5.3"	-0.414274541225124	0.0231435330394844	-0.616955503458213	0.00956162459352432	-0.503995595575034	0.257673144393761	-0.705340108790318	0.0845776188430908	"abundance"
"RP11-98D18.1"	"RP11-98D18.1"	-0.0429505177132015	0.717263413074327	-0.219651019020411	0.0127260929323755	-0.0131702460707617	0.975112993884156	-0.219307458141262	0.141654455025642	"background"
"RP11-98D18.16"	"RP11-98D18.16"	-0.063393235228812	0.478887918254743	0.115147645374108	0.172787437130414	-0.0905316938899752	0.713335760095933	0.130438288190087	0.363486687559889	"background"
"RP11-98D18.17"	"RP11-98D18.17"	-0.029125241420223	0.712982290870922	-0.0393087922852269	0.5423355767042	0.00591073120125341	0.982062205256731	-0.0138874609127884	0.906794767808224	"background"
"RP11-98D18.3"	"RP11-98D18.3"	0.192047943820318	0.096100999148503	0.0765577228246661	0.310028593029966	0.118758450656002	0.608958867619008	-0.0293238395538045	0.829340891254832	"background"
"RP11-98D18.7"	"RP11-98D18.7"	-0.336567943319132	0.0185642114838686	-0.406491295049026	0.0035407377463254	0.187196315751306	0.678799314174882	-0.274393751724491	0.115244097294622	"abundance"
"RP11-98H4.1"	"RP11-98H4.1"	0.209707146792911	0.543287274195983	0.356983913275968	0.12770808557589	0.195929365748993	0.762814365177312	0.35402744755926	0.288994972181579	"background"
"RP11-98J23.1"	"RP11-98J23.1"	-0.94000665838732	0.00361854269228114	-0.854575405185275	0.00172774828768361	0.276106520368848	0.503891397771538	-0.287765096737987	0.126026577101587	"abundance"
"RP11-98J9.2"	"RP11-98J9.2"	0.647876845070019	0.220548303369815	0.173094179542353	0.203032477532943	1.35469496267623	0.0518895653587492	0.326478640170116	0.082533738852181	"background"
"RP11-98J9.3"	"RP11-98J9.3"	-0.0248676654072399	0.831091601969583	-0.0339245309612393	0.700031571202343	-0.0307017570190329	0.91536671501605	-0.0366326209952859	0.808965953057334	"background"
"RP11-98L12.2"	"RP11-98L12.2"	0.372546548209197	0.520506793030101	-0.146932800255831	0.677649577183106	0.374664898896948	0.69508029633149	-0.148954404176329	0.775119449574746	"background"
"RP11-98L4.1"	"RP11-98L4.1"	0.335906546141858	0.028117320658778	0.218574581291159	0.0628164079759416	0.124235848749404	0.575557980962523	-0.0902638720708806	0.445508037798467	"abundance"
"RP11-98L5.4"	"RP11-98L5.4"	-0.398121686858087	0.0138026425412362	-0.400484734263777	0.00495405263176372	0.0416621227957368	0.892538415601915	-0.200243833794265	0.192971294931003	"abundance"
"RP11-991C1.1"	"RP11-991C1.1"	0.648807825783519	0.00429249252497683	0.518046131716103	0.00541791988699951	0.838071024942386	0.127068159035783	0.925504824455213	0.0465477453141685	"abundance"
"RP11-996F15.2"	"RP11-996F15.2"	0.213375710544689	0.0810803857707029	0.128637868330804	0.152374868320347	0.0766580544678801	0.735475545683155	-0.0345193019709011	0.783064198861966	"background"
"RP11-999E24.3"	"RP11-999E24.3"	-0.191262135404796	0.0654076392396579	-0.00905884578209104	0.929484526496026	-0.189611183643746	0.423175125389886	0.0854798150513123	0.610036401748292	"background"
"RP11-99C10.1"	"RP11-99C10.1"	0.35424283903267	0.0314635681656562	0.385978099729161	0.0479512292556248	0.251804319837721	0.421283514180024	0.181734704220927	0.431736793219543	"abundance"
"RP11-99E15.2"	"RP11-99E15.2"	0.21605334194149	0.0411981678960072	0.186574287545817	0.0388649394053743	0.0710455968922394	0.744929024028188	-0.00440545357966915	0.972387345200952	"abundance"
"RP11-99I9.2"	"RP11-99I9.2"	-0.182384479957553	0.501450881507292	-0.579273688292734	0.0455084122693607	-0.340129294987788	0.5639186293204	-0.613225446744771	0.148623397078436	"buffering"
"RP11-9D8.1"	"RP11-9D8.1"	-1.73631528798118	0.0124900201350085	-1.52352196647764	0.00692866463162909	0.0940247750070473	0.907214151659846	-0.424726253911808	0.295291741834834	"abundance"
"RP11-9E13.4"	"RP11-9E13.4"	-0.425405277655638	0.0162029156879056	-0.557796121420163	0.00399934185594288	0.200882583600841	0.453078805828166	-0.242105416459581	0.147210773042131	"abundance"
"RP11-9G1.3"	"RP11-9G1.3"	0.995137417756494	0.0790933201697608	-0.385636654718351	0.476140824414753	0.984142555787766	0.295320338059356	-0.347310941875917	0.742141635532795	"background"
"RP11-9L18.3"	"RP11-9L18.3"	0.215444849100748	0.0977477729761075	-0.0458132348644833	0.545158841987119	0.250287702426688	0.349697821456227	-0.117008505353881	0.404734764582279	"background"
"RP11-9N20.3"	"RP11-9N20.3"	-0.8025919728299	0.0037097612530305	-0.681629924364985	0.0025495270511478	-0.481033853454394	0.231538609336695	-0.0796406816784443	0.874503315639203	"abundance"
"RP13-1016M1.2"	"RP13-1016M1.2"	0.0974653298911008	0.634122327200055	0.312774296704415	0.0886204814815528	0.182549047400017	0.688469509741654	0.328491042580233	0.219492456496752	"background"
"RP13-1039J1.3"	"RP13-1039J1.3"	0.637198188423302	0.00404165540896859	0.64332223916614	0.00318920056080046	0.388055504023576	0.317123927444517	-0.0361075078290511	0.918839106060397	"abundance"
"RP13-1039J1.4"	"RP13-1039J1.4"	0.0912655520511181	0.696577243005931	-0.352306185533764	0.0873865814801363	-0.10831038747884	0.814509748896314	-0.322954481861489	0.230294162777046	"background"
"RP13-104F24.3"	"RP13-104F24.3"	-0.351114674661435	0.00996816839718969	-0.472438497549004	0.00765138178058767	-0.189037203693684	0.430298644852202	0.107043054002633	0.470574270858013	"abundance"
"RP13-122B23.8"	"RP13-122B23.8"	1.01330459362647	0.0334353264337415	0.578732945652509	0.0268007999342937	2.04649515980155	0.0420281871385743	1.0773483055528	0.0410990275263919	"abundance"
"RP13-131K19.6"	"RP13-131K19.6"	-0.191591641805273	0.653325418761073	-0.475063645881465	0.0656604361901841	0.107011559585814	0.921520257655572	-0.446519963179767	0.199452791042341	"background"
"RP13-137A17.6"	"RP13-137A17.6"	0.594367562049187	0.00409134880559172	0.576508731583843	0.00232178993075628	0.1142062816634	0.598936489121355	-0.0508771104177788	0.66207103411049	"abundance"
"RP13-140E4.1"	"RP13-140E4.1"	0.25163621988973	0.341174391777106	0.104320805798638	0.885094305151464	0.253133004678997	0.582108392815394	0.132643774804186	0.900530391301275	"background"
"RP13-150K15.1"	"RP13-150K15.1"	-0.416591447040062	0.00601786621908075	-0.524897981952099	0.00497896249155279	-0.260747692417076	0.317911700911012	0.410243106813486	0.110950085315848	"abundance"
"RP13-16H11.2"	"RP13-16H11.2"	-0.0020156576456965	0.991502648212445	-0.383661287884535	0.104673600533469	0.19391409978783	0.617992613547609	-0.382410366854825	0.200360651478372	"background"
"RP13-192B19.1"	"RP13-192B19.1"	-0.151673103108104	0.071053435185349	-0.152438802805604	0.0949800623772124	-0.146711887216862	0.507569552382575	-0.116373163015838	0.553164060029631	"abundance"
"RP13-20L14.1"	"RP13-20L14.1"	-0.479769842191151	0.00940153195980981	-0.413174136294482	0.00374466367098004	0.241308311369816	0.366745687030304	-0.184668742834813	0.188722930198979	"abundance"
"RP13-20L14.4"	"RP13-20L14.4"	0.342997037727395	0.0886003572545844	0.287860986919172	0.0593175095563127	0.207154617468637	0.614296679149253	0.204903733931349	0.365865294662505	"abundance"
"RP13-213K19.1"	"RP13-213K19.1"	-0.0174581295430185	0.973259467087211	-0.98967432086123	0.0927762854639184	-0.0533966082909338	0.96234966782976	-0.990307812612752	0.218692409206744	"background"
"RP13-216E22.5"	"RP13-216E22.5"	-0.522579164923417	0.126416155795952	-0.319288649179584	0.351605410900374	-0.379867053635595	0.452060987052077	-0.0206026850712455	0.967625625981247	"background"
"RP13-221M14.6"	"RP13-221M14.6"	-0.165368340222448	0.526958609198392	0.45943706028299	0.00424031953996	1.2954381765757	0.123643763891061	0.43405526370354	0.063138391406974	"buffering"
"RP13-225O21.5"	"RP13-225O21.5"	0.798135228100605	0.0129153766511605	0.596308249085912	0.149678469608618	1.02938123120872	0.0812267482030335	1.97844770422068	0.0609306219869056	"abundance"
"RP13-228J13.6"	"RP13-228J13.6"	0.235316284852033	0.0365994850902751	0.174655037286222	0.0264587234246402	0.420365547814024	0.191569203239306	0.249496882536313	0.133856233934154	"abundance"
"RP13-238N7.2"	"RP13-238N7.2"	0.35536691325927	0.0246623036108562	0.318560477470719	0.00955862144244048	0.31396315979902	0.576400056077703	0.302332972110731	0.134343503860028	"abundance"
"RP13-24G8.2"	"RP13-24G8.2"	0.00894486169075392	0.899743964704573	0.0398079765436341	0.506095448012389	0.0275522256660352	0.905656999793672	0.0514834185079742	0.650847865303636	"background"
"RP13-254B10.1"	"RP13-254B10.1"	0.388508168715354	0.215622704945051	0.204583592494276	0.276104841374063	0.378839648987148	0.48142686338103	0.197715602532793	0.500587944461233	"background"
"RP13-26D14.2"	"RP13-26D14.2"	-0.352069586319422	0.0859038763649909	-0.42133150012949	0.0735810439032125	-0.008323385473752	0.977125383377837	-0.0192196227809203	0.907024217233322	"abundance"
"RP13-297E16.4"	"RP13-297E16.4"	0.168043545396865	0.0555722311359442	0.0701991470896965	0.284781531810435	0.12919978920635	0.542934480660716	-0.223968272486769	0.12973793561995	"background"
"RP13-297E16.5"	"RP13-297E16.5"	-1.04357535742091	0.00357629289679827	-0.8420437119328	0.00539758768838577	-0.942971197042401	0.0861952996120809	0.0311807277559474	0.950242406814448	"abundance"
"RP13-30A9.2"	"RP13-30A9.2"	-0.0896162243626195	0.301853713286789	-0.233825526558358	0.0273844734085266	-0.152202631339653	0.575130304130244	-0.260686669415573	0.141770895043839	"background"
"RP13-33H18.1"	"RP13-33H18.1"	0.256928705422999	0.0458358963707052	0.192553075842888	0.0257716271404408	-0.0776862954022564	0.773956599644427	0.0807293236799356	0.482970874769841	"abundance"
"RP13-36C9.4"	"RP13-36C9.4"	-0.26703071178333	0.0259048301031268	-0.391999712998098	0.00264996969153821	-1.50144792970078	0.042654519928002	-0.458411075113625	0.0530131868121362	"abundance"
"RP13-36C9.5"	"RP13-36C9.5"	0.615421293367203	0.00407093496047998	0.448817253124488	0.0123017523480017	0.452964284628152	0.157561307946204	-0.694394647014916	0.102816681262401	"abundance"
"RP13-36G14.3"	"RP13-36G14.3"	-0.0239174693746946	0.75244899509692	-0.111279873320735	0.0905100708918438	-0.0871392218834703	0.703012993780851	-0.119515847909724	0.327835414921255	"background"
"RP13-379L11.1"	"RP13-379L11.1"	1.28793080466639	0.0603974346231752	0.73308273827162	0.148989463764527	1.3413788556011	0.295476280414264	0.800643842923001	0.422537222198867	"abundance"
"RP13-379O24.2"	"RP13-379O24.2"	-0.431485040924746	0.0105322671464647	-0.311561836650392	0.0070811964508319	-0.196756183238625	0.609277430527866	-0.211246506840228	0.221448426093064	"abundance"
"RP13-383K5.4"	"RP13-383K5.4"	-0.0438370598119366	0.580657991931757	0.262298462863518	0.016147149040476	-0.234851823294901	0.342000181991967	0.300842501915373	0.0934053554173507	"buffering"
"RP13-395E19.2"	"RP13-395E19.2"	-0.214806682181001	0.718592927096663	-0.0470201173965816	0.858304474682676	-0.311730756602019	0.525583524801933	-0.129448925934595	0.509641184104877	"background"
"RP13-395E19.4"	"RP13-395E19.4"	0.433962350860475	0.15220033410965	0.834401082377065	0.122944117226846	0.30001197897907	0.620438823444287	0.611666900477471	0.438444565188632	"background"
"RP13-401N8.1"	"RP13-401N8.1"	-0.655292715491049	0.0307095550658613	-0.775063281897431	0.00202676598246463	-0.985221858606342	0.415244475777504	-0.802369268225078	0.0531154145338562	"abundance"
